go_id,name_1006,namespace_1003
GO:0042538,hyperosmotic salinity response,biological_process
GO:0019706,protein-cysteine S-palmitoyltransferase activity,molecular_function
GO:0003951,NAD+ kinase activity,molecular_function
GO:0006741,NADP biosynthetic process,biological_process
GO:0019674,NAD metabolic process,biological_process
GO:0042736,NADH kinase activity,molecular_function
GO:0005199,structural constituent of cell wall,molecular_function
GO:0019904,protein domain specific binding,molecular_function
GO:0009524,phragmoplast,cellular_component
GO:0010294,abscisic acid glucosyltransferase activity,molecular_function
GO:0046482,para-aminobenzoic acid metabolic process,biological_process
GO:0080002,UDP-glucose:4-aminobenzoate acylglucosyltransferase activity,molecular_function
GO:0080018,anthocyanin 5-O-glucosyltransferase activity,molecular_function
GO:0000738,"DNA catabolic process, exonucleolytic",biological_process
GO:0004527,exonuclease activity,molecular_function
GO:0004650,polygalacturonase activity,molecular_function
GO:0046429,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity,molecular_function
GO:0050992,dimethylallyl diphosphate biosynthetic process,biological_process
GO:0051745,4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity,molecular_function
GO:0005787,signal peptidase complex,cellular_component
GO:0006465,signal peptide processing,biological_process
GO:0043550,regulation of lipid kinase activity,biological_process
GO:0070772,PAS complex,cellular_component
GO:0019209,kinase activator activity,molecular_function
GO:0042327,positive regulation of phosphorylation,biological_process
GO:0003950,NAD+ ADP-ribosyltransferase activity,molecular_function
GO:0080022,primary root development,biological_process
GO:0080039,xyloglucan endotransglucosylase activity,molecular_function
GO:0009523,photosystem II,cellular_component
GO:0009654,photosystem II oxygen evolving complex,cellular_component
GO:0015979,photosynthesis,biological_process
GO:0004222,metalloendopeptidase activity,molecular_function
GO:0008237,metallopeptidase activity,molecular_function
GO:0031012,extracellular matrix,cellular_component
GO:0006950,response to stress,biological_process
GO:0005758,mitochondrial intermembrane space,cellular_component
GO:0000418,DNA-directed RNA polymerase IV complex,cellular_component
GO:0004144,diacylglycerol O-acyltransferase activity,molecular_function
GO:0045017,glycerolipid biosynthetic process,biological_process
GO:0004129,cytochrome-c oxidase activity,molecular_function
GO:0005740,mitochondrial envelope,cellular_component
GO:0005751,mitochondrial respiratory chain complex IV,cellular_component
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",biological_process
GO:0009060,aerobic respiration,biological_process
GO:0022900,electron transport chain,biological_process
GO:0050897,cobalt ion binding,molecular_function
GO:0015095,magnesium ion transmembrane transporter activity,molecular_function
GO:0015693,magnesium ion transport,biological_process
GO:0010115,regulation of abscisic acid biosynthetic process,biological_process
GO:0010150,leaf senescence,biological_process
GO:0010271,regulation of chlorophyll catabolic process,biological_process
GO:0010380,regulation of chlorophyll biosynthetic process,biological_process
GO:0004740,pyruvate dehydrogenase (acetyl-transferring) kinase activity,molecular_function
GO:0030003,cellular cation homeostasis,biological_process
GO:0042803,protein homodimerization activity,molecular_function
GO:0046777,protein autophosphorylation,biological_process
GO:0070838,divalent metal ion transport,biological_process
GO:0006662,glycerol ether metabolic process,biological_process
GO:0006813,potassium ion transport,biological_process
GO:0008324,cation transmembrane transporter activity,molecular_function
GO:0015299,solute:proton antiporter activity,molecular_function
GO:0006897,endocytosis,biological_process
GO:0016866,intramolecular transferase activity,molecular_function
GO:0005452,inorganic anion exchanger activity,molecular_function
GO:0016328,lateral plasma membrane,cellular_component
GO:0035445,borate transmembrane transport,biological_process
GO:0043674,columella,cellular_component
GO:0046713,borate transport,biological_process
GO:0046715,borate transmembrane transporter activity,molecular_function
GO:0080139,borate efflux transmembrane transporter activity,molecular_function
GO:0009860,pollen tube growth,biological_process
GO:0090404,pollen tube tip,cellular_component
GO:0001731,formation of translation preinitiation complex,biological_process
GO:0005852,eukaryotic translation initiation factor 3 complex,cellular_component
GO:0006446,regulation of translational initiation,biological_process
GO:0016282,eukaryotic 43S preinitiation complex,cellular_component
GO:0033290,eukaryotic 48S preinitiation complex,cellular_component
GO:0003333,amino acid transmembrane transport,biological_process
GO:0015171,amino acid transmembrane transporter activity,molecular_function
GO:0016558,protein import into peroxisome matrix,biological_process
GO:0006399,tRNA metabolic process,biological_process
GO:0009658,chloroplast organization,biological_process
GO:0016556,mRNA modification,biological_process
GO:0034414,"tRNA 3'-trailer cleavage, endonucleolytic",biological_process
GO:0042780,tRNA 3'-end processing,biological_process
GO:0042781,3'-tRNA processing endoribonuclease activity,molecular_function
GO:0005086,ARF guanyl-nucleotide exchange factor activity,molecular_function
GO:0009561,megagametogenesis,biological_process
GO:0032012,regulation of ARF protein signal transduction,biological_process
GO:0010349,L-galactose dehydrogenase activity,molecular_function
GO:0019853,L-ascorbic acid biosynthetic process,biological_process
GO:0004523,RNA-DNA hybrid ribonuclease activity,molecular_function
GO:0042254,ribosome biogenesis,biological_process
GO:0055070,copper ion homeostasis,biological_process
GO:0010181,FMN binding,molecular_function
GO:0007034,vacuolar transport,biological_process
GO:0009534,chloroplast thylakoid,cellular_component
GO:0009642,response to light intensity,biological_process
GO:0004089,carbonate dehydratase activity,molecular_function
GO:0005747,mitochondrial respiratory chain complex I,cellular_component
GO:0006098,pentose-phosphate shunt,biological_process
GO:0006511,ubiquitin-dependent protein catabolic process,biological_process
GO:0019252,starch biosynthetic process,biological_process
GO:0019932,second-messenger-mediated signaling,biological_process
GO:0045271,respiratory chain complex I,cellular_component
GO:0016779,nucleotidyltransferase activity,molecular_function
GO:0010200,response to chitin,biological_process
GO:0042991,transcription factor import into nucleus,biological_process
GO:0009706,chloroplast inner membrane,cellular_component
GO:0006486,protein glycosylation,biological_process
GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",molecular_function
GO:0070481,"nuclear-transcribed mRNA catabolic process, non-stop decay",biological_process
GO:0070966,"nuclear-transcribed mRNA catabolic process, no-go decay",biological_process
GO:0071025,RNA surveillance,biological_process
GO:0033925,mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity,molecular_function
GO:0050515,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity,molecular_function
GO:0006298,mismatch repair,biological_process
GO:0007131,reciprocal meiotic recombination,biological_process
GO:0032300,mismatch repair complex,cellular_component
GO:0004806,triglyceride lipase activity,molecular_function
GO:0006139,nucleobase-containing compound metabolic process,biological_process
GO:0019206,nucleoside kinase activity,molecular_function
GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",molecular_function
GO:0005978,glycogen biosynthetic process,biological_process
GO:0008878,glucose-1-phosphate adenylyltransferase activity,molecular_function
GO:0072546,ER membrane protein complex,cellular_component
GO:0009616,virus induced gene silencing,biological_process
GO:0010025,wax biosynthetic process,biological_process
GO:0010050,vegetative phase change,biological_process
GO:0010267,production of ta-siRNAs involved in RNA interference,biological_process
GO:0035196,production of miRNAs involved in gene silencing by miRNA,biological_process
GO:0051607,defense response to virus,biological_process
GO:0000165,MAPK cascade,biological_process
GO:0006612,protein targeting to membrane,biological_process
GO:0006833,water transport,biological_process
GO:0009595,detection of biotic stimulus,biological_process
GO:0009697,salicylic acid biosynthetic process,biological_process
GO:0009750,response to fructose,biological_process
GO:0009862,"systemic acquired resistance, salicylic acid mediated signaling pathway",biological_process
GO:0010027,thylakoid membrane organization,biological_process
GO:0010310,regulation of hydrogen peroxide metabolic process,biological_process
GO:0010319,stromule,cellular_component
GO:0010363,regulation of plant-type hypersensitive response,biological_process
GO:0016209,antioxidant activity,molecular_function
GO:0019684,"photosynthesis, light reaction",biological_process
GO:0019761,glucosinolate biosynthetic process,biological_process
GO:0043900,regulation of multi-organism process,biological_process
GO:0008219,cell death,biological_process
GO:0009627,systemic acquired resistance,biological_process
GO:0044267,cellular protein metabolic process,biological_process
GO:0051085,chaperone mediated protein folding requiring cofactor,biological_process
GO:0035064,methylated histone binding,molecular_function
GO:0044238,primary metabolic process,biological_process
GO:0005743,mitochondrial inner membrane,cellular_component
GO:0005750,mitochondrial respiratory chain complex III,cellular_component
GO:0008121,ubiquinol-cytochrome-c reductase activity,molecular_function
GO:0016679,"oxidoreductase activity, acting on diphenols and related substances as donors",molecular_function
